"SubjectID","dSet","Subjects","Session","Hemisphere","Atlas","Finess","Region","AvgCortThickness","PialArea","SmoothPialArea","WhiteArea","GaussianCurvature","ConvexHullArea","PialFullArea","WhiteFullArea","SmoothPialFullArea","ConvexHullFullArea","PialVol","WhiteVol","GreymatterVol","PialFullVol","WhiteFullVol","GreymatterFullVol","SmoothPialFullVol","subject","At.log","Ae.log","T.log","K","I","S"
"sub-060","IDEAS","sub-060","ses-01","left","hemisphere","hemisphere","hemisphere",2.508057103,119578.4911,42220.96414,96329.81197,NA,44494.07138,125311.9321,101782.9389,44908.53372,47181.64096,NA,NA,328383.4748,1311092.62,982709.1449,328383.4748,712746.027,"sub-060",5.07765306897811,4.62552814644916,0.399337420211104,-0.504588403977785,10.5018560558495,9.28860732235406
"sub-061","IDEAS","sub-061","ses-01","right","hemisphere","hemisphere","hemisphere",2.456943363,102373.8843,38484.21161,84659.58362,NA,40018.34135,107026.9638,89068.76317,40567.45592,42101.58567,NA,NA,254409.9246,1150983.74,896573.8149,254409.9246,643339.6148,"sub-061",5.01018918172824,4.58528259400233,0.3903951453201,-0.526216488114616,10.3762620663708,9.19746756415366
"sub-061","IDEAS","sub-061","ses-01","left","hemisphere","hemisphere","hemisphere",2.465176396,98359.66464,37453.13701,82466.56364,NA,39344.62442,103157.6702,87088.79925,39604.54497,41496.03238,NA,NA,229949.309,1054586.897,824637.5881,229949.309,589231.432,"sub-061",4.99281703933014,4.57348819931387,0.391848000720155,-0.528119209452118,10.3500012400843,9.15602570523992
"sub-064","IDEAS","sub-064","ses-01","left","hemisphere","hemisphere","hemisphere",2.461845607,94565.41068,35479.59525,78956.05035,NA,37011.9986,99597.25827,83895.3939,37861.42719,39393.83055,NA,NA,228940.2779,984918.3825,755978.1046,228940.2779,565971.743,"sub-064",4.9757323129581,4.54997865677146,0.391260812961479,-0.516110601525495,10.3082325956525,9.11540880368909
"sub-064","IDEAS","sub-064","ses-01","right","hemisphere","hemisphere","hemisphere",2.45425056,95084.34684,35644.95062,79014.41782,NA,37786.80977,100023.1436,83791.06682,38026.72766,40168.58681,NA,NA,230770.6905,965176.3331,734405.6426,230770.6905,555167.6138,"sub-064",4.97810902755208,4.55199801740849,0.38991889876202,-0.516929044827518,10.3099448424846,9.1265270099554
"sub-068","IDEAS","sub-068","ses-01","right","hemisphere","hemisphere","hemisphere",2.486412132,85889.18103,35021.96798,72244.15407,NA,36497.56602,91392.82166,77605.74033,37637.71952,39113.31756,NA,NA,209451.2062,877202.425,667751.2187,209451.2062,539918.2173,"sub-068",4.93393846167888,4.5443405466258,0.395573116187664,-0.548700663509532,10.26942524068,9.02908407964319
"sub-068","IDEAS","sub-068","ses-01","left","hemisphere","hemisphere","hemisphere",2.466500881,86514.97157,34913.25884,72321.64886,NA,36599.81549,91763.7695,77427.24095,37499.10695,39185.6636,NA,NA,212001.6086,826400.5455,614398.9369,212001.6086,513725.5162,"sub-068",4.93709126940246,4.54299038820618,0.39208127492217,-0.545606078394178,10.264244207453,9.04851395810856
"sub-007","IDEAS","sub-007","ses-01","right","hemisphere","hemisphere","hemisphere",2.513137453,99507.71044,35522.35622,79410.37946,NA,37176.37596,104243.5092,83900.5581,37690.29325,39344.31299,NA,NA,282005.2702,1091915.55,809910.2801,282005.2702,568182.2562,"sub-007",4.99785673372871,4.55050176508532,0.400216242451277,-0.490162351402304,10.3487909837166,9.10868833337631
"sub-007","IDEAS","sub-007","ses-01","left","hemisphere","hemisphere","hemisphere",2.618580258,99139.17097,36791.58504,78198.31511,NA,38824.48902,103861.0004,82713.12311,39054.69928,41087.60326,NA,NA,298385.7115,1152846.33,854460.619,298385.7115,596898.7689,"sub-007",4.9962452828901,4.56574849833119,0.418065889321091,-0.501907395363344,10.3981255598635,9.03738279613862
"sub-089","IDEAS","sub-089","ses-01","left","hemisphere","hemisphere","hemisphere",2.590640236,119405.8976,42682.4565,95347.83082,NA,44701.48168,124889.3652,100589.1489,45541.62934,47560.65452,NA,NA,355947.0786,1299833.796,943886.7175,355947.0786,684207.7581,"sub-089",5.07702577764664,4.63024940638725,0.413407106398288,-0.504082427138285,10.5340893968305,9.2278937424681
"sub-089","IDEAS","sub-089","ses-01","right","hemisphere","hemisphere","hemisphere",2.530446794,123114.6381,43965.28465,97522.01983,NA,46406.70253,128953.6939,103120.4076,46745.39928,49186.81716,NA,NA,374375.1764,1356879.833,982504.6568,374375.1764,714854.8216,"sub-089",5.09030969280222,4.64310988931088,0.403197210123316,-0.511979063774724,10.5398140023597,9.30340951063157
"sub-090","IDEAS","sub-090","ses-01","left","hemisphere","hemisphere","hemisphere",2.713682187,97002.12789,38344.69523,76463.48845,NA,40235.06349,102438.1257,81692.13872,41064.03363,42954.40188,NA,NA,278497.5325,978930.1918,700432.6593,278497.5325,586071.9448,"sub-090",4.98678126128427,4.58370529027477,0.433558983885903,-0.526070859616231,10.4376045193308,8.96693543214592
"sub-090","IDEAS","sub-090","ses-01","right","hemisphere","hemisphere","hemisphere",2.710743005,97622.74641,38232.54701,77422.85561,NA,40043.7426,103355.1534,82942.52285,40779.40628,42590.60187,NA,NA,272798.9867,974406.9278,701607.9411,272798.9867,585497.439,"sub-090",4.98955102145132,4.58243323120088,0.433088345761623,-0.521946344668972,10.4381609441754,8.97225389965033
"sub-092","IDEAS","sub-092","ses-01","left","hemisphere","hemisphere","hemisphere",2.655408286,118807.6957,44440.53245,94076.22381,NA,46980.17886,124530.5062,99574.18281,47338.22079,49877.8672,NA,NA,349306.3831,1288727.284,939420.9008,349306.3831,702591.4221,"sub-092",5.07484457273101,4.64777925366018,0.424131306104636,-0.522813841291896,10.5708864386005,9.18951042187079
"sub-092","IDEAS","sub-092","ses-01","right","hemisphere","hemisphere","hemisphere",2.65816117,120370.3507,44996.30909,94599.58171,NA,47390.13155,126302.473,100315.3827,47832.49645,50226.31892,NA,NA,374933.113,1305500.356,930567.2427,374933.113,708707.4137,"sub-092",5.08051952584948,4.65317689138453,0.424581309608829,-0.523660933576766,10.5828590364517,9.20004606407289
"sub-093","IDEAS","sub-093","ses-01","left","hemisphere","hemisphere","hemisphere",2.642225024,125040.8501,41256.61369,97339.38543,NA,43425.47518,129948.6229,102021.9811,43708.05217,45876.91366,NA,NA,378469.5966,1322705.706,944236.1093,378469.5966,664876.3141,"sub-093",5.09705191760617,4.61549357855472,0.421969801363274,-0.461330154905586,10.5564850988874,9.20833395419056
"sub-093","IDEAS","sub-093","ses-01","right","hemisphere","hemisphere","hemisphere",2.619424857,126057.8135,41630.64087,97520.7401,NA,43840.92122,131222.4004,102442.366,43832.9264,46043.20674,NA,NA,384838.9634,1339462.037,954623.0737,384838.9634,674961.1333,"sub-093",5.10056976992334,4.61941309655006,0.418205944429953,-0.464593628549252,10.5563947553333,9.23348772736277
"sub-095","IDEAS","sub-095","ses-01","right","hemisphere","hemisphere","hemisphere",2.514999743,102597.7009,36013.6919,80334.57925,NA,37533.43291,107388.9391,84919.37924,38286.25855,39805.99956,NA,NA,296102.209,1093124.944,797022.7353,296102.209,563040.6693,"sub-095",5.01113762883008,4.55646764482619,0.400537945012746,-0.484177954696284,10.3686811636818,9.1316364243074
"sub-095","IDEAS","sub-095","ses-01","left","hemisphere","hemisphere","hemisphere",2.546205783,101868.2059,35998.46529,81265.53425,NA,37726.66301,107039.8456,86172.24894,38253.84523,39982.04295,NA,NA,272904.8492,1096003.652,823098.803,272904.8492,570164.5131,"sub-095",5.00803865744341,4.55628398603696,0.405893500185601,-0.484369575009991,10.3761096438516,9.10275022485763
"sub-096","IDEAS","sub-096","ses-01","left","hemisphere","hemisphere","hemisphere",2.425225987,94485.22859,37460.44024,80483.20761,NA,38764.91416,99838.82727,85675.89289,39850.52028,41154.99419,NA,NA,211491.4521,934987.7239,723496.2718,211491.4521,569972.5613,"sub-096",4.97536391810414,4.57357287695484,0.384752213179222,-0.549226071499805,10.3184412214174,9.16184057556583
"sub-096","IDEAS","sub-096","ses-01","right","hemisphere","hemisphere","hemisphere",2.417732011,95342.11109,38030.41474,82284.81715,NA,39692.78944,101233.6582,87994.5959,40394.76126,42057.13596,NA,NA,200190.9782,963295.5852,763104.6069,200190.9782,587297.7164,"sub-096",4.97928476395968,4.58013106162802,0.383408160629809,-0.55417498276045,10.3262321468473,9.17868871932639
"sub-097","IDEAS","sub-097","ses-01","left","hemisphere","hemisphere","hemisphere",2.540715863,111811.3067,42440.49421,91793.61144,NA,44682.03166,117817.1774,97641.15025,45377.58832,47619.12577,NA,NA,287729.8485,1179431.462,891701.6134,287729.8485,695157.7399,"sub-097",5.04848572295229,4.62778043252021,0.404956099119231,-0.533761768138359,10.486178353711,9.22126146278206
"sub-097","IDEAS","sub-097","ses-01","right","hemisphere","hemisphere","hemisphere",2.526949941,108035.1358,40831.84741,88410.60351,NA,42285.59084,113873.3313,94115.89627,43769.85685,45223.60029,NA,NA,278973.5291,1149412.929,870439.4,278973.5291,666917.0092,"sub-097",5.03356502217614,4.61099902973486,0.402596638610533,-0.528885445687166,10.4497573291321,9.19691193181796
"sub-911","IDEAS","sub-911","ses-01","left","hemisphere","hemisphere","hemisphere",2.744432078,105267.0488,41868.87084,86706.05817,NA,43884.3584,111720.3962,92993.98345,45034.98653,47050.47409,NA,NA,287420.0671,1119086.73,831666.6631,287420.0671,675407.3503,"sub-911",5.02229244750198,4.62189124857765,0.438452486888513,-0.535845369775822,10.5210886698567,9.0268209166879
"sub-911","IDEAS","sub-911","ses-01","right","hemisphere","hemisphere","hemisphere",2.762233673,104332.0527,41540.51341,86160.71728,NA,43359.50135,110860.5591,92488.25795,44726.89824,46545.88619,NA,NA,282988.6857,1094348.567,811359.8816,282988.6857,678633.939,"sub-911",5.01841775207212,4.61847185979061,0.441260415228073,-0.534041865052103,10.5194104423189,9.00580865442481
"sub-912","IDEAS","sub-912","ses-01","left","hemisphere","hemisphere","hemisphere",2.607003304,90541.75611,35977.02039,74367.30944,NA,38944.43077,95912.81423,79594.60018,38673.42679,41640.83717,NA,NA,245652.5954,947088.3643,701435.7689,245652.5954,560705.0186,"sub-912",4.95684891363489,4.55602519231233,0.416141581574182,-0.530111785968427,10.3451572690956,8.97965514760277
"sub-912","IDEAS","sub-912","ses-01","right","hemisphere","hemisphere","hemisphere",2.563435436,90076.95355,36200.52089,73423.6562,NA,38891.47214,95401.58552,78581.06655,38780.80116,41471.75242,NA,NA,239577.0917,870777.7383,631200.6467,239577.0917,540578.9641,"sub-912",4.95461368968758,4.55871481964988,0.40882238355054,-0.539368643099499,10.3309732764385,9.01125592329136
"sub-940","IDEAS","sub-940","ses-01","left","hemisphere","hemisphere","hemisphere",2.563126401,96603.73015,37050.42036,80519.90331,NA,39348.27207,102209.4615,85963.70914,39493.69668,41791.54839,NA,NA,244292.6675,943826.5434,699533.876,244292.6675,544592.3854,"sub-940",4.98499389610789,4.56879313968357,0.40877002401616,-0.521612516488501,10.3713270838238,9.06462059085179
"sub-940","IDEAS","sub-940","ses-01","right","hemisphere","hemisphere","hemisphere",2.508404761,96365.39742,36403.0925,80731.7144,NA,38416.70808,101615.5755,85833.62244,38849.24361,40862.85918,NA,NA,231678.4609,957151.3564,725472.8954,231678.4609,544472.623,"sub-940",4.98392111681485,4.56113827921599,0.399397616403291,-0.517802924003494,10.3438546288374,9.09944611081945
"sub-954","IDEAS","sub-954","ses-01","left","hemisphere","hemisphere","hemisphere",2.681436788,89950.74722,35406.70492,71955.91926,NA,37720.44345,94988.59959,76835.22107,37700.59426,40014.3328,NA,NA,238609.0778,881139.7738,642530.696,238609.0778,526877.6503,"sub-954",4.95400477537668,4.5490855115746,0.428367563392553,-0.518168332395298,10.3598254137364,8.91516726147948
"sub-954","IDEAS","sub-954","ses-01","right","hemisphere","hemisphere","hemisphere",2.670199185,88515.605,34837.96869,70533.44233,NA,36520.28136,93541.64122,75408.35633,37067.52532,38749.83799,NA,NA,237511.9053,854494.5608,616982.6554,237511.9053,513255.1432,"sub-954",4.9470198420872,4.54205282450892,0.426543659012461,-0.517274359042719,10.342159984621,8.90762291595641
"sub-913","IDEAS","sub-913","ses-01","left","hemisphere","hemisphere","hemisphere",2.74544407,93838.14271,35859.4901,73363.59899,NA,38120.77057,99262.93884,78625.07267,38487.28705,40748.56752,NA,NA,277577.1044,897320.3373,619743.2329,277577.1044,530125.5706,"sub-913",4.97237940342567,4.55460410986836,0.438612600717845,-0.501569433550865,10.4042087147297,8.90076548430947
"sub-913","IDEAS","sub-913","ses-01","right","hemisphere","hemisphere","hemisphere",2.761818124,92600.20634,36113.24621,72487.18334,NA,38323.16673,98086.18661,77798.00951,38687.09115,40897.01167,NA,NA,286390.7033,964691.2099,678300.5066,286390.7033,559493.6368,"sub-913",4.96661195441653,4.55766652879582,0.441195075276663,-0.509873668939916,10.4066686337657,8.88278998947668
"sub-919","IDEAS","sub-919","ses-01","left","hemisphere","hemisphere","hemisphere",2.701122368,103426.1381,39775.75252,84411.2777,NA,41962.03446,109058.3916,89841.07375,42282.43156,44468.7135,NA,NA,289941.7431,1085878.556,795936.8128,289941.7431,607782.6785,"sub-919",5.01463030856518,4.59961840484136,0.431544259323833,-0.519120567824598,10.4773372320542,9.02971009952155
"sub-919","IDEAS","sub-919","ses-01","right","hemisphere","hemisphere","hemisphere",2.619049928,104553.1265,39450.83791,85238.03778,NA,41273.27605,110011.7074,90482.7248,41882.68216,43705.1203,NA,NA,300127.9572,1107914.585,807786.6281,300127.9572,614541.7893,"sub-919",5.01933702425456,4.59605623177421,0.418143777634171,-0.516661376646113,10.4516808112971,9.09440071085872
"sub-928","IDEAS","sub-928","ses-01","left","hemisphere","hemisphere","hemisphere",2.615685338,107218.9292,40027.71695,86735.94159,NA,42227.77933,113146.212,92482.28169,42950.91011,45150.97248,NA,NA,307429.771,1153377.656,845947.8851,307429.771,634360.2749,"sub-928",5.03027146559351,4.60236082007531,0.417585497989515,-0.513886810505869,10.4678032816478,9.11804307249393
"sub-928","IDEAS","sub-928","ses-01","right","hemisphere","hemisphere","hemisphere",2.567915244,107391.6812,39554.71734,86955.12849,NA,41581.24757,112983.3577,92299.2953,42403.16818,44429.69841,NA,NA,291044.8644,1080731.814,789686.9499,291044.8644,617400.4704,"sub-928",5.03097064124379,4.59719828536999,0.409580685412954,-0.510736872762216,10.4473302974397,9.15124159153489
"sub-951","IDEAS","sub-951","ses-01","left","hemisphere","hemisphere","hemisphere",2.5278328,91667.73039,36268.66963,77120.08129,NA,38371.86713,96796.94286,82105.94161,38404.69342,40507.89092,NA,NA,230057.5852,929105.634,699048.0489,230057.5852,566239.6461,"sub-951",4.96221647874508,4.55953162552953,0.402748344753228,-0.53582388079022,10.3272447937811,9.05060588587524
"sub-951","IDEAS","sub-951","ses-01","right","hemisphere","hemisphere","hemisphere",2.534241837,87973.1685,35069.20907,74085.41953,NA,36830.44479,92870.4849,78833.46078,37394.64494,39155.88066,NA,NA,219866.123,855134.1965,635268.0735,219866.123,535273.0687,"sub-951",4.94435023409065,4.54492597117355,0.403848056270842,-0.534883201740858,10.2969723178059,9.00790357629735
"sub-969","IDEAS","sub-969","ses-01","left","hemisphere","hemisphere","hemisphere",2.576309958,83855.60733,34741.9772,69098.88738,NA,36850.63592,88831.32871,73929.16477,37044.85605,39153.51477,NA,NA,217161.82,995963.1509,778801.3309,217161.82,569776.8708,"sub-969",4.92353210869589,4.54085453093937,0.410998112162539,-0.547036998897055,10.2863828639603,8.94144755651694
"sub-969","IDEAS","sub-969","ses-01","right","hemisphere","hemisphere","hemisphere",2.616787316,82988.20604,34763.70148,67606.01589,NA,36926.35762,87618.25927,72095.21463,36932.8133,39095.46943,NA,NA,217417.2856,971137.0038,753719.7182,217417.2856,570604.8842,"sub-969",4.91901637652434,4.54112601192952,0.417768426024997,-0.548506925375058,10.2956792405039,8.90441115662117
"sub-978","IDEAS","sub-978","ses-01","left","hemisphere","hemisphere","hemisphere",2.690279987,90428.51934,36024.95244,74560.4994,NA,38513.17111,96366.5728,80310.43994,38699.98161,41188.20028,NA,NA,236638.5069,888059.6668,651421.1598,236638.5069,545688.7593,"sub-978",4.95630541984117,4.55660341613254,0.429797480924854,-0.524550109862083,10.3725037978234,8.91782202769932
"sub-978","IDEAS","sub-978","ses-01","right","hemisphere","hemisphere","hemisphere",2.649912013,90925.02861,36129.21492,74884.9187,NA,37922.89382,96769.38282,80555.24531,38890.93891,40684.61781,NA,NA,232125.8746,913620.4487,681494.574,232125.8746,560158.5334,"sub-978",4.95868344637963,4.55785852454571,0.423231453973424,-0.527023982315791,10.3630048788722,8.95187752009832
"sub-991","IDEAS","sub-991","ses-01","left","hemisphere","hemisphere","hemisphere",2.682657891,111507.0542,41255.29444,90470.40908,NA,43650.2298,117448.5948,96216.23712,43936.74306,46331.67843,NA,NA,325752.2696,1223483.393,897731.1232,325752.2696,653380.4449,"sub-991",5.04730234274944,4.6154796910321,0.428565292305121,-0.507764624888116,10.5199126183918,9.10401946702519
"sub-991","IDEAS","sub-991","ses-01","right","hemisphere","hemisphere","hemisphere",2.657469765,112537.2672,40799.71862,90042.57743,NA,43019.01964,118387.9161,95698.78948,43445.47835,45664.77937,NA,NA,327260.5869,1170301.492,843040.9047,327260.5869,633577.7695,"sub-991",5.05129636475106,4.61065716793785,0.424468332097175,-0.499790929122667,10.5108901968833,9.12482992864269
"sub-980","IDEAS","sub-980","ses-01","left","hemisphere","hemisphere","hemisphere",2.550773624,97527.20519,37822.22823,81071.89499,NA,40161.43871,103249.1833,86639.35291,40663.136,43002.34647,NA,NA,246097.6937,951612.496,705514.8022,246097.6937,577764.2108,"sub-980",4.9891257789379,4.57774711095766,0.406671917563109,-0.529722150977614,10.3802167250218,9.08697537259111
"sub-980","IDEAS","sub-980","ses-01","right","hemisphere","hemisphere","hemisphere",2.574656715,96070.52653,37714.67598,78835.88662,NA,39463.10474,101575.3585,84167.76643,40525.25278,42273.68154,NA,NA,250077.1059,978344.6944,728267.5885,250077.1059,582309.3227,"sub-980",4.98259017092907,4.57651038089188,0.410719331738444,-0.53268813931656,10.3805392152978,9.05803104923952
"sub-985","IDEAS","sub-985","ses-01","left","hemisphere","hemisphere","hemisphere",2.4834721,106807.744,39490.75116,89609.64573,NA,41850.9281,112268.2119,94948.35207,42111.81025,44471.98719,NA,NA,263872.3363,1206718.721,942846.3848,263872.3363,669038.5273,"sub-985",5.02860274196728,4.59649539460108,0.395059285376498,-0.519486858595814,10.4152167073214,9.21250887470749
"sub-985","IDEAS","sub-985","ses-01","right","hemisphere","hemisphere","hemisphere",2.508305803,105176.8281,39744.18517,87091.03262,NA,41921.45322,110449.4811,92186.90967,42333.92162,44511.18967,NA,NA,259768.2743,1104043.455,844275.1805,259768.2743,638126.9102,"sub-985",5.02192006931601,4.59927359756329,0.399380482900053,-0.527481686188076,10.4199546326794,9.18512312909625
"sub-997","IDEAS","sub-997","ses-01","left","hemisphere","hemisphere","hemisphere",2.535936692,103283.4102,41360.91278,87363.84422,NA,43816.50629,108796.2449,92742.2856,43937.77534,46393.36885,NA,NA,255937.5132,1094681.214,838743.7005,255937.5132,660481.8581,"sub-997",5.01403056898137,4.61659011448973,0.404138407467484,-0.554637870397055,10.4388974984061,9.16486560573567
"sub-997","IDEAS","sub-997","ses-01","right","hemisphere","hemisphere","hemisphere",2.508692473,101558.1175,40451.41029,86530.78851,NA,42511.18975,107263.4619,92074.2467,43048.88687,45108.66633,NA,NA,239508.6345,995449.1664,755940.5319,239508.6345,614676.6119,"sub-997",5.00671464211366,4.6069336673695,0.399447426773027,-0.552228728711702,10.4125431630292,9.167758793219
"sub-903","IDEAS","sub-903","ses-01","left","hemisphere","hemisphere","hemisphere",2.553282286,116772.317,42428.7228,96209.57561,NA,44409.94451,123105.0733,102342.0874,45331.24324,47312.46495,NA,NA,317292.4183,1266610.362,949317.944,317292.4183,704602.3093,"sub-903",5.06733989757848,4.62765995872252,0.407098832224901,-0.513685634712225,10.5091975207508,9.23981007039756
"sub-903","IDEAS","sub-903","ses-01","right","hemisphere","hemisphere","hemisphere",2.548723589,116430.8005,41866.2386,95542.17166,NA,43748.03405,122196.4369,101109.6466,44778.93147,46660.72692,NA,NA,312132.6431,1200040.024,887907.3812,312132.6431,682093.9606,"sub-903",5.06606788338717,4.6218639442052,0.406322738458196,-0.508100677640237,10.5005773045088,9.23704746017277
"sub-906","IDEAS","sub-906","ses-01","left","hemisphere","hemisphere","hemisphere",2.41406822,98102.5558,37136.93956,81919.2403,NA,38818.03207,103554.5118,87197.24253,39438.64474,41119.73725,NA,NA,241054.4658,1021106.624,780052.1585,241054.4658,582620.3126,"sub-906",4.9916803219098,4.56980611084778,0.382749538814737,-0.529202547242555,10.326985510387,9.19250214133421
"sub-906","IDEAS","sub-906","ses-01","right","hemisphere","hemisphere","hemisphere",2.393913297,98933.12961,37945.6821,82719.86962,NA,40072.24769,104805.341,88391.49916,40210.1424,42336.70799,NA,NA,238082.2227,997109.683,759027.4603,238082.2227,579737.9181,"sub-906",4.99534174758803,4.57916236397767,0.379108417032653,-0.539056998867737,10.332720945631,9.22139651771836
"sub-921","IDEAS","sub-921","ses-01","left","hemisphere","hemisphere","hemisphere",2.518719704,112853.1049,40693.24199,94049.26851,NA,42771.48922,118832.0703,99884.71986,43179.41449,45257.66173,NA,NA,293082.7972,1247938.049,954855.2521,293082.7972,705629.3593,"sub-921",5.0525135122165,4.60952229103981,0.401179839677838,-0.508799431744345,10.464395482612,9.23060270805434
"sub-921","IDEAS","sub-921","ses-01","right","hemisphere","hemisphere","hemisphere",2.455418252,113524.7537,40003.1326,94431.20301,NA,41856.1212,119438.4169,100194.5823,42494.15706,44347.14565,NA,NA,275703.3951,1126103.737,850400.3424,275703.3951,659293.0533,"sub-921",5.05509056834136,4.60209400176857,0.390125479784546,-0.50246419397707,10.437435529679,9.27864169480801
"sub-952","IDEAS","sub-952","ses-01","left","hemisphere","hemisphere","hemisphere",2.755344212,100488.2236,37897.20202,80724.80954,NA,40676.96661,105646.2663,85698.57031,40349.28341,43129.048,NA,NA,292264.2361,1035199.093,742934.8572,292264.2361,584614.3287,"sub-952",5.00211516896835,4.57860714685116,0.44017586091351,-0.501055834138841,10.4610740376465,8.95633673948011
"sub-952","IDEAS","sub-952","ses-01","right","hemisphere","hemisphere","hemisphere",2.668841341,99091.74228,37289.27852,80529.70918,NA,39456.56023,104140.3597,85409.74425,39729.35569,41896.6374,NA,NA,273785.4611,1004413.44,730627.9788,273785.4611,582392.9833,"sub-952",4.99603746445849,4.57158398063098,0.426322756336661,-0.505281133161903,10.4202669577628,9.00429177864599
"sub-970","IDEAS","sub-970","ses-01","left","hemisphere","hemisphere","hemisphere",2.608108089,97444.05561,38976.89213,80710.59745,NA,41470.14848,102854.9584,85994.97436,41943.6264,44436.88274,NA,NA,259588.5947,1047560.947,787972.3519,259588.5947,619737.704,"sub-970",4.98875535094962,4.59080720716228,0.416325586094972,-0.541590864955744,10.4122137303018,9.05277329436876
"sub-970","IDEAS","sub-970","ses-01","right","hemisphere","hemisphere","hemisphere",2.571068936,98164.87372,38358.36622,82020.01391,NA,40476.84344,104402.2584,88101.45576,41294.9683,43413.44551,NA,NA,252143.4917,1023187.9,771044.408,252143.4917,608239.2717,"sub-970",4.99195611224093,4.58386010119026,0.410113721187023,-0.532812153653379,10.3960436558052,9.08031749891248
"sub-974","IDEAS","sub-974","ses-01","left","hemisphere","hemisphere","hemisphere",2.558508299,99472.52182,39224.013,82875.45726,NA,41020.06924,105612.1373,88880.35251,42125.48146,43921.5377,NA,NA,253543.6802,1072028.112,818484.4319,253543.6802,629981.615,"sub-974",4.99770312828281,4.5935520241762,0.407986830025767,-0.540243486924564,10.4072288125105,9.10577797544041
"sub-974","IDEAS","sub-974","ses-01","right","hemisphere","hemisphere","hemisphere",2.522902272,100617.3654,39570.4019,82579.95483,NA,41276.28119,106435.9774,88202.16278,42400.42032,44106.29961,NA,NA,267660.0167,1093955.914,826295.8972,267660.0167,644442.6565,"sub-974",5.00267294142124,4.5973704612356,0.401900427864719,-0.543089921190902,10.4038442583863,9.14348533266732
"sub-983","IDEAS","sub-983","ses-01","left","hemisphere","hemisphere","hemisphere",2.396879149,93528.41782,37524.11132,79608.53454,NA,39860.89282,99068.74571,85065.63106,40358.07695,42694.85845,NA,NA,216308.0088,986067.1455,769759.1367,216308.0088,591892.0965,"sub-983",4.97094358763469,4.57431041568172,0.379646137393871,-0.557121363270531,10.3045462781042,9.1787405749409
"sub-983","IDEAS","sub-983","ses-01","right","hemisphere","hemisphere","hemisphere",2.393275294,92717.02336,37114.89991,79069.54149,NA,39345.12718,98390.23409,84571.67768,39986.46283,42216.69011,NA,NA,202526.2932,1011034.746,808508.4524,202526.2932,602737.4702,"sub-983",4.96715948034254,4.56954829370203,0.378992657572289,-0.555279557998862,10.2946930891891,9.17243348171503
"sub-995","IDEAS","sub-995","ses-01","left","hemisphere","hemisphere","hemisphere",2.613731522,97914.57494,35819.46739,78743.46845,NA,37918.28946,103091.6369,83793.86649,38401.60173,40500.42381,NA,NA,273337.7841,979884.2469,706546.4628,273337.7841,559144.6162,"sub-995",4.99084734292556,4.55411912391101,0.417260975554355,-0.493171074186032,10.3794884179453,9.024185967327
"sub-995","IDEAS","sub-995","ses-01","right","hemisphere","hemisphere","hemisphere",2.617144418,97020.60111,36440.48317,78145.86579,NA,38394.52989,102172.6641,83078.88159,38966.5859,40920.63262,NA,NA,270174.4602,931064.4305,660889.9703,270174.4602,559742.9275,"sub-995",4.98686396105429,4.56158412671681,0.417827688329589,-0.50620235317693,10.3841034644303,9.0212594391359
"sub-907","IDEAS","sub-907","ses-01","left","hemisphere","hemisphere","hemisphere",2.615974891,116490.596,43793.89065,95833.94049,NA,46400.71669,122622.9535,101803.056,46882.55258,49489.37862,NA,NA,317144.1645,1245974.894,928830.7298,317144.1645,712525.4095,"sub-907",5.06629086724913,4.64141352963533,0.417633571168866,-0.526659259210594,10.5429715392222,9.2011453778403
"sub-907","IDEAS","sub-907","ses-01","right","hemisphere","hemisphere","hemisphere",2.570559926,119093.4178,44006.19859,95985.81829,NA,46933.63621,124975.4842,101671.6143,47083.99809,50011.43571,NA,NA,332711.9024,1290049.147,957337.2448,332711.9024,733329.7168,"sub-907",5.07588775902993,4.64351385430048,0.410027732781057,-0.523490692455142,10.5394570788925,9.2513422317555
"sub-910","IDEAS","sub-910","ses-01","left","hemisphere","hemisphere","hemisphere",2.657008716,116166.7594,44266.00682,97517.77619,NA,46626.18194,122648.4626,103762.0113,47322.82852,49683.00364,NA,NA,303332.6461,1254670.945,951338.2989,303332.6461,737624.8743,"sub-910",5.0650818744021,4.64607034659467,0.424392979063832,-0.530309569309317,10.5599381791244,9.17240716576191
"sub-910","IDEAS","sub-910","ses-01","right","hemisphere","hemisphere","hemisphere",2.632627037,116685.6205,43806.74159,97263.34945,NA,45653.60374,122767.7822,103121.8631,46758.20818,48605.07032,NA,NA,314188.3465,1288163.145,973974.7984,314188.3465,734192.9893,"sub-910",5.06701734000186,4.6415409509159,0.420389337174497,-0.52471418005576,10.5493369652668,9.18992970590448
"sub-923","IDEAS","sub-923","ses-01","left","hemisphere","hemisphere","hemisphere",2.495315013,103804.2163,38769.40283,86889.15082,NA,40528.38858,109426.7317,92410.32439,41498.33417,43257.31992,NA,NA,255242.082,1076107.275,820865.1927,255242.082,595937.9152,"sub-923",5.01621499396172,4.58848911156607,0.397125379527263,-0.520833705732229,10.3989548645823,9.17862511674445
